JobIDRaw|Account|User|State|Partition|ReqCPUS|ReqMem|Timelimit|Submit|Start|End|NodeList|ReqTRES|Reason
6053|hpc|user.94|COMPLETED|gpu|79|939G|3-00:00:00|2023-05-16T22:52:49|2023-05-16T23:44:49|2023-05-16T23:58:49|gpunode4|billing=10,cpu=79,gres/gpu=10,mem=939G,node=1|None
6054|hpc|user.94|COMPLETED|gpu|79|939G|3-00:00:00|2023-05-16T22:27:49|2023-05-17T00:58:49|2023-05-17T05:27:49|gpunode4|billing=10,cpu=79,gres/gpu=12,mem=939G,node=1|None
6055|hpc|user.6|COMPLETED|gpu|38|120G|3-00:00:00|2023-05-16T23:08:49|2023-05-16T23:55:49|2023-05-17T04:08:49|gpunode5|billing=10,cpu=38,gres/gpu=2,mem=120G,node=1|None
6056|hpc|user.2|COMPLETED|gpu|23|5G|3-00:00:00|2023-05-16T21:48:49|2023-05-16T23:49:49|2023-05-17T04:02:49|gpunode6|billing=10,cpu=23,gres/gpu=2,mem=5G,node=1|None
6057|hpc|user.54|COMPLETED|gpu|6|22G|3-00:00:00|2023-05-16T22:04:49|2023-05-17T00:46:49|2023-05-17T07:20:49|gpunode7|billing=10,cpu=6,gres/gpu=1,mem=22G,node=1|Dependency
6058|hpc|user.82|COMPLETED|gpu|91|444G|3-00:00:00|2023-05-17T00:01:49|2023-05-17T06:17:49|2023-05-18T01:31:49|gpunode8|billing=10,cpu=91,gres/gpu=15,mem=444G,node=1|None
6059|hpc|user.82|COMPLETED|gpu|91|444G|3-00:00:00|2023-05-16T23:47:49|2023-05-17T04:31:49|2023-05-17T15:30:49|gpunode8|billing=10,cpu=91,gres/gpu=15,mem=444G,node=1|None
6060|hpc|user.92|COMPLETED|gpu|14|87G|3-00:00:00|2023-05-16T22:38:49|2023-05-17T02:02:49|2023-05-17T23:35:49|gpunode9|billing=10,cpu=14,gres/gpu=2,mem=87G,node=1|None
6061|hpc|user.1|COMPLETED|gpu|45|357G|3-00:00:00|2023-05-16T21:49:49|2023-05-17T05:51:49|2023-05-18T01:47:49|gpunode10|billing=10,cpu=45,gres/gpu=13,mem=357G,node=1|QOSMaxJobsPerUserLimit
6062|hpc|user.1|COMPLETED|gpu|45|357G|3-00:00:00|2023-05-16T23:10:49|2023-05-17T03:18:49|2023-05-17T12:43:49|gpunode10|billing=10,cpu=45,gres/gpu=15,mem=357G,node=1|None
6063|hpc|user.46|COMPLETED|cpu|11|11G|3-00:00:00|2023-05-18T00:52:49|2023-05-18T01:17:49|2023-05-18T18:37:49|node1|billing=10,cpu=11,mem=11G,node=1|None
6064|hpc|user.15|COMPLETED|cpu|40|658G|3-00:00:00|2023-05-17T20:56:49|2023-05-18T00:45:49|2023-05-18T21:06:49|node2|billing=10,cpu=40,mem=658G,node=1|None
6065|hpc|user.80|COMPLETED|cpu|3|160G|3-00:00:00|2023-05-17T22:15:49|2023-05-18T00:21:49|2023-05-18T02:33:49|node3|billing=10,cpu=3,mem=160G,node=1|ReqNodeNotAvail
6066|hpc|user.54|COMPLETED|cpu|27|337G|3-00:00:00|2023-05-17T21:43:49|2023-05-17T23:55:49|2023-05-18T08:28:49|node4|billing=10,cpu=27,mem=337G,node=1|ReqNodeNotAvail
6067|hpc|user.94|COMPLETED|cpu|14|8G|3-00:00:00|2023-05-17T22:27:49|2023-05-17T23:40:49|2023-05-18T00:24:49|node5|billing=10,cpu=14,mem=8G,node=1|None
6068|hpc|user.41|COMPLETED|cpu|35|289G|3-00:00:00|2023-05-17T21:38:49|2023-05-17T21:58:49|2023-05-18T19:58:49|node6|billing=10,cpu=35,mem=289G,node=1|None
6069|hpc|user.31|COMPLETED|cpu|23|316G|3-00:00:00|2023-05-17T20:56:49|2023-05-17T23:24:49|2023-05-18T18:33:49|node7|billing=10,cpu=23,mem=316G,node=1|ReqNodeNotAvail
6070|hpc|user.99|COMPLETED|cpu|6|100G|3-00:00:00|2023-05-17T21:28:49|2023-05-18T00:03:49|2023-05-18T20:24:49|node8|billing=10,cpu=6,mem=100G,node=1|None
6071|hpc|user.99|COMPLETED|cpu|3|21G|3-00:00:00|2023-05-17T23:16:49|2023-05-18T01:28:49|2023-05-18T13:40:49|node9|billing=10,cpu=3,mem=21G,node=1|Dependency
6072|hpc|user.69|COMPLETED|cpu|78|266G|3-00:00:00|2023-05-17T22:39:49|2023-05-17T23:23:49|2023-05-18T07:52:49|node10|billing=10,cpu=78,mem=266G,node=1|None
6073|hpc|user.29|COMPLETED|gpu|11|61G|3-00:00:00|2023-05-17T23:06:49|2023-05-18T01:32:49|2023-05-19T00:04:49|gpunode1|billing=10,cpu=11,gres/gpu=2,mem=61G,node=1|ReqNodeNotAvail
6074|hpc|user.90|COMPLETED|gpu|15|58G|3-00:00:00|2023-05-18T00:45:49|2023-05-18T03:38:49|2023-05-18T23:05:49|gpunode2|billing=10,cpu=15,gres/gpu=2,mem=58G,node=1|None
6075|hpc|user.65|COMPLETED|gpu|10|119G|3-00:00:00|2023-05-18T00:40:49|2023-05-18T01:33:49|2023-05-18T04:20:49|gpunode3|billing=10,cpu=10,gres/gpu=2,mem=119G,node=1|Dependency
6076|hpc|user.15|COMPLETED|gpu|8|1324G|3-00:00:00|2023-05-17T21:15:49|2023-05-17T22:04:49|2023-05-18T08:50:49|gpunode4|billing=10,cpu=8,gres/gpu=14,mem=1324G,node=1|None
6077|hpc|user.15|COMPLETED|gpu|8|1324G|3-00:00:00|2023-05-17T23:09:49|2023-05-18T03:03:49|2023-05-18T08:34:49|gpunode4|billing=10,cpu=8,gres/gpu=13,mem=1324G,node=1|ReqNodeNotAvail
6078|hpc|user.16|COMPLETED|gpu|61|184G|3-00:00:00|2023-05-18T00:12:49|2023-05-18T01:53:49|2023-05-18T18:52:49|gpunode5|billing=10,cpu=61,gres/gpu=1,mem=184G,node=1|Dependency
6079|hpc|user.7|COMPLETED|gpu|24|20G|3-00:00:00|2023-05-17T22:15:49|2023-05-17T23:42:49|2023-05-18T19:49:49|gpunode6|billing=10,cpu=24,gres/gpu=3,mem=20G,node=1|None
6080|hpc|user.49|COMPLETED|gpu|17|195G|3-00:00:00|2023-05-18T00:17:49|2023-05-18T04:04:49|2023-05-18T06:12:49|gpunode7|billing=10,cpu=17,gres/gpu=2,mem=195G,node=1|QOSMaxJobsPerUserLimit
6081|hpc|user.87|COMPLETED|gpu|3|905G|3-00:00:00|2023-05-17T23:50:49|2023-05-18T06:17:49|2023-05-18T22:24:49|gpunode8|billing=10,cpu=3,gres/gpu=16,mem=905G,node=1|None
6082|hpc|user.87|COMPLETED|gpu|3|905G|3-00:00:00|2023-05-18T00:26:49|2023-05-18T07:09:49|2023-05-18T07:45:49|gpunode8|billing=10,cpu=3,gres/gpu=15,mem=905G,node=1|None
6083|hpc|user.8|COMPLETED|gpu|18|61G|3-00:00:00|2023-05-18T00:29:49|2023-05-18T03:57:49|2023-05-18T17:34:49|gpunode9|billing=10,cpu=18,gres/gpu=1,mem=61G,node=1|None
6084|hpc|user.63|COMPLETED|gpu|23|591G|3-00:00:00|2023-05-17T22:45:49|2023-05-17T23:57:49|2023-05-18T03:07:49|gpunode10|billing=10,cpu=23,gres/gpu=10,mem=591G,node=1|Dependency
6085|hpc|user.63|COMPLETED|gpu|23|591G|3-00:00:00|2023-05-17T21:52:49|2023-05-18T02:23:49|2023-05-18T03:02:49|gpunode10|billing=10,cpu=23,gres/gpu=13,mem=591G,node=1|None
6086|hpc|user.91|COMPLETED|cpu|11|59G|3-00:00:00|2023-05-18T23:59:49|2023-05-19T00:42:49|2023-05-19T09:53:49|node1|billing=10,cpu=11,mem=59G,node=1|None
6087|hpc|user.89|COMPLETED|cpu|73|626G|3-00:00:00|2023-05-19T00:46:49|2023-05-19T01:36:49|2023-05-19T11:20:49|node2|billing=10,cpu=73,mem=626G,node=1|None
6088|hpc|user.1|COMPLETED|cpu|18|79G|3-00:00:00|2023-05-18T21:58:49|2023-05-18T23:31:49|2023-05-19T22:57:49|node3|billing=10,cpu=18,mem=79G,node=1|None
6089|hpc|user.50|COMPLETED|cpu|22|393G|3-00:00:00|2023-05-19T00:54:49|2023-05-19T03:22:49|2023-05-19T08:44:49|node4|billing=10,cpu=22,mem=393G,node=1|None
6090|hpc|user.33|COMPLETED|cpu|14|61G|3-00:00:00|2023-05-19T00:15:49|2023-05-19T01:30:49|2023-05-19T13:23:49|node5|billing=10,cpu=14,mem=61G,node=1|Dependency
6091|hpc|user.29|COMPLETED|cpu|15|491G|3-00:00:00|2023-05-18T23:31:49|2023-05-19T02:33:49|2023-05-20T00:52:49|node6|billing=10,cpu=15,mem=491G,node=1|Dependency
6092|hpc|user.71|COMPLETED|cpu|4|85G|3-00:00:00|2023-05-18T21:18:49|2023-05-19T00:44:49|2023-05-19T21:09:49|node7|billing=10,cpu=4,mem=85G,node=1|None
6093|hpc|user.93|COMPLETED|cpu|19|377G|3-00:00:00|2023-05-18T22:12:49|2023-05-19T00:18:49|2023-05-19T06:26:49|node8|billing=10,cpu=19,mem=377G,node=1|None
6094|hpc|user.27|COMPLETED|cpu|16|73G|3-00:00:00|2023-05-18T22:41:49|2023-05-18T23:23:49|2023-05-19T01:04:49|node9|billing=10,cpu=16,mem=73G,node=1|None
6095|hpc|user.45|COMPLETED|cpu|30|622G|3-00:00:00|2023-05-18T23:00:49|2023-05-18T23:04:49|2023-05-19T11:53:49|node10|billing=10,cpu=30,mem=622G,node=1|None
6096|hpc|user.94|COMPLETED|gpu|22|45G|3-00:00:00|2023-05-18T21:53:49|2023-05-19T00:27:49|2023-05-19T00:37:49|gpunode1|billing=10,cpu=22,gres/gpu=1,mem=45G,node=1|None
6097|hpc|user.14|COMPLETED|gpu|7|40G|3-00:00:00|2023-05-18T21:15:49|2023-05-19T00:53:49|2023-05-19T23:09:49|gpunode2|billing=10,cpu=7,gres/gpu=3,mem=40G,node=1|ReqNodeNotAvail
6098|hpc|user.19|COMPLETED|gpu|19|33G|3-00:00:00|2023-05-18T21:12:49|2023-05-18T23:19:49|2023-05-19T00:49:49|gpunode3|billing=10,cpu=19,gres/gpu=1,mem=33G,node=1|None
6099|hpc|user.39|COMPLETED|gpu|30|1102G|3-00:00:00|2023-05-19T00:27:49|2023-05-19T03:29:49|2023-05-19T11:02:49|gpunode4|billing=10,cpu=30,gres/gpu=12,mem=1102G,node=1|ReqNodeNotAvail
6100|hpc|user.39|COMPLETED|gpu|30|1102G|3-00:00:00|2023-05-18T23:27:49|2023-05-19T02:41:49|2023-05-20T02:21:49|gpunode4|billing=10,cpu=30,gres/gpu=11,mem=1102G,node=1|None
6101|hpc|user.30|COMPLETED|gpu|31|44G|3-00:00:00|2023-05-18T23:22:49|2023-05-19T00:30:49|2023-05-19T08:16:49|gpunode5|billing=10,cpu=31,gres/gpu=2,mem=44G,node=1|ReqNodeNotAvail
6102|hpc|user.90|COMPLETED|gpu|23|24G|3-00:00:00|2023-05-18T22:41:49|2023-05-19T01:00:49|2023-05-20T00:22:49|gpunode6|billing=10,cpu=23,gres/gpu=3,mem=24G,node=1|Dependency
6103|hpc|user.75|COMPLETED|gpu|1|244G|3-00:00:00|2023-05-18T21:31:49|2023-05-19T01:24:49|2023-05-19T02:39:49|gpunode7|billing=10,cpu=1,gres/gpu=1,mem=244G,node=1|QOSMaxJobsPerUserLimit
6104|hpc|user.4|COMPLETED|gpu|46|1040G|3-00:00:00|2023-05-19T00:35:49|2023-05-19T06:15:49|2023-05-19T22:32:49|gpunode8|billing=10,cpu=46,gres/gpu=14,mem=1040G,node=1|Dependency
6105|hpc|user.4|COMPLETED|gpu|46|1040G|3-00:00:00|2023-05-18T22:04:49|2023-05-19T06:12:49|2023-05-19T09:08:49|gpunode8|billing=10,cpu=46,gres/gpu=10,mem=1040G,node=1|None
6106|hpc|user.74|COMPLETED|gpu|13|90G|3-00:00:00|2023-05-18T21:28:49|2023-05-18T23:58:49|2023-05-19T11:21:49|gpunode9|billing=10,cpu=13,gres/gpu=2,mem=90G,node=1|None
6107|hpc|user.27|COMPLETED|gpu|74|1315G|3-00:00:00|2023-05-18T23:32:49|2023-05-19T03:32:49|2023-05-19T19:12:49|gpunode10|billing=10,cpu=74,gres/gpu=11,mem=1315G,node=1|QOSMaxJobsPerUserLimit
6108|hpc|user.27|COMPLETED|gpu|74|1315G|3-00:00:00|2023-05-19T00:13:49|2023-05-19T06:21:49|2023-05-20T05:47:49|gpunode10|billing=10,cpu=74,gres/gpu=15,mem=1315G,node=1|None
6109|hpc|user.83|COMPLETED|cpu|11|26G|3-00:00:00|2023-05-19T21:06:49|2023-05-19T22:24:49|2023-05-20T09:36:49|node1|billing=10,cpu=11,mem=26G,node=1|None
6110|hpc|user.22|COMPLETED|cpu|94|534G|3-00:00:00|2023-05-19T21:50:49|2023-05-19T21:51:49|2023-05-20T16:35:49|node2|billing=10,cpu=94,mem=534G,node=1|None
6111|hpc|user.15|COMPLETED|cpu|34|170G|3-00:00:00|2023-05-19T22:52:49|2023-05-20T01:20:49|2023-05-20T13:51:49|node3|billing=10,cpu=34,mem=170G,node=1|None
6112|hpc|user.44|COMPLETED|cpu|6|546G|3-00:00:00|2023-05-20T00:27:49|2023-05-20T01:35:49|2023-05-20T07:05:49|node4|billing=10,cpu=6,mem=546G,node=1|Dependency
6113|hpc|user.18|COMPLETED|cpu|23|70G|3-00:00:00|2023-05-19T22:15:49|2023-05-20T01:01:49|2023-05-20T12:46:49|node5|billing=10,cpu=23,mem=70G,node=1|None
6114|hpc|user.71|COMPLETED|cpu|53|612G|3-00:00:00|2023-05-19T23:35:49|2023-05-20T00:15:49|2023-05-20T08:20:49|node6|billing=10,cpu=53,mem=612G,node=1|Dependency
6115|hpc|user.11|COMPLETED|cpu|41|247G|3-00:00:00|2023-05-20T00:33:49|2023-05-20T01:04:49|2023-05-20T06:35:49|node7|billing=10,cpu=41,mem=247G,node=1|None
6116|hpc|user.6|COMPLETED|cpu|2|648G|3-00:00:00|2023-05-19T23:21:49|2023-05-19T23:47:49|2023-05-20T02:10:49|node8|billing=10,cpu=2,mem=648G,node=1|None
6117|hpc|user.83|COMPLETED|cpu|11|3G|3-00:00:00|2023-05-19T22:20:49|2023-05-20T00:29:49|2023-05-20T09:24:49|node9|billing=10,cpu=11,mem=3G,node=1|None
6118|hpc|user.59|COMPLETED|cpu|15|91G|3-00:00:00|2023-05-19T22:46:49|2023-05-20T00:01:49|2023-05-20T14:36:49|node10|billing=10,cpu=15,mem=91G,node=1|None
6119|hpc|user.68|COMPLETED|gpu|55|21G|3-00:00:00|2023-05-19T22:07:49|2023-05-20T01:18:49|2023-05-20T17:39:49|gpunode1|billing=10,cpu=55,gres/gpu=2,mem=21G,node=1|None
6120|hpc|user.85|COMPLETED|gpu|16|41G|3-00:00:00|2023-05-19T22:06:49|2023-05-20T01:44:49|2023-05-20T10:02:49|gpunode2|billing=10,cpu=16,gres/gpu=4,mem=41G,node=1|None
6121|hpc|user.6|COMPLETED|gpu|2|188G|3-00:00:00|2023-05-19T22:00:49|2023-05-20T00:43:49|2023-05-20T09:26:49|gpunode3|billing=10,cpu=2,gres/gpu=1,mem=188G,node=1|QOSMaxJobsPerUserLimit
6122|hpc|user.93|COMPLETED|gpu|50|1419G|3-00:00:00|2023-05-19T23:01:49|2023-05-20T03:16:49|2023-05-20T08:40:49|gpunode4|billing=10,cpu=50,gres/gpu=11,mem=1419G,node=1|None
6123|hpc|user.93|COMPLETED|gpu|50|1419G|3-00:00:00|2023-05-19T22:50:49|2023-05-20T05:29:49|2023-05-21T00:50:49|gpunode4|billing=10,cpu=50,gres/gpu=11,mem=1419G,node=1|ReqNodeNotAvail
6124|hpc|user.30|COMPLETED|gpu|6|224G|3-00:00:00|2023-05-19T23:07:49|2023-05-19T23:29:49|2023-05-20T09:14:49|gpunode5|billing=10,cpu=6,gres/gpu=2,mem=224G,node=1|None
6125|hpc|user.43|COMPLETED|gpu|22|0G|3-00:00:00|2023-05-20T00:28:49|2023-05-20T00:50:49|2023-05-20T04:02:49|gpunode6|billing=10,cpu=22,gres/gpu=4,mem=0G,node=1|None
6126|hpc|user.66|COMPLETED|gpu|2|3G|3-00:00:00|2023-05-19T22:30:49|2023-05-20T02:09:49|2023-05-21T00:41:49|gpunode7|billing=10,cpu=2,gres/gpu=1,mem=3G,node=1|None
6127|hpc|user.54|COMPLETED|gpu|39|90G|3-00:00:00|2023-05-19T22:10:49|2023-05-20T04:01:49|2023-05-20T22:01:49|gpunode8|billing=10,cpu=39,gres/gpu=16,mem=90G,node=1|None
6128|hpc|user.54|COMPLETED|gpu|39|90G|3-00:00:00|2023-05-20T00:15:49|2023-05-20T02:03:49|2023-05-20T14:17:49|gpunode8|billing=10,cpu=39,gres/gpu=16,mem=90G,node=1|None
6129|hpc|user.97|COMPLETED|gpu|14|119G|3-00:00:00|2023-05-20T00:40:49|2023-05-20T04:06:49|2023-05-20T17:55:49|gpunode9|billing=10,cpu=14,gres/gpu=1,mem=119G,node=1|None
6130|hpc|user.73|COMPLETED|gpu|13|932G|3-00:00:00|2023-05-20T00:07:49|2023-05-20T07:46:49|2023-05-20T11:25:49|gpunode10|billing=10,cpu=13,gres/gpu=13,mem=932G,node=1|None
6131|hpc|user.73|COMPLETED|gpu|13|932G|3-00:00:00|2023-05-19T21:46:49|2023-05-19T22:19:49|2023-05-20T01:06:49|gpunode10|billing=10,cpu=13,gres/gpu=13,mem=932G,node=1|None
6132|hpc|user.97|COMPLETED|cpu|19|43G|3-00:00:00|2023-05-20T21:29:49|2023-05-21T00:31:49|2023-05-21T01:41:49|node1|billing=10,cpu=19,mem=43G,node=1|None
6133|hpc|user.68|COMPLETED|cpu|5|658G|3-00:00:00|2023-05-20T23:42:49|2023-05-20T23:44:49|2023-05-21T02:30:49|node2|billing=10,cpu=5,mem=658G,node=1|None
6134|hpc|user.1|COMPLETED|cpu|34|241G|3-00:00:00|2023-05-20T21:46:49|2023-05-21T00:43:49|2023-05-21T11:52:49|node3|billing=10,cpu=34,mem=241G,node=1|None
6135|hpc|user.54|COMPLETED|cpu|12|389G|3-00:00:00|2023-05-20T23:45:49|2023-05-21T03:39:49|2023-05-21T14:52:49|node4|billing=10,cpu=12,mem=389G,node=1|None
6136|hpc|user.55|COMPLETED|cpu|3|79G|3-00:00:00|2023-05-20T21:55:49|2023-05-20T22:13:49|2023-05-21T08:43:49|node5|billing=10,cpu=3,mem=79G,node=1|None
6137|hpc|user.24|COMPLETED|cpu|29|149G|3-00:00:00|2023-05-20T20:59:49|2023-05-21T00:32:49|2023-05-21T02:00:49|node6|billing=10,cpu=29,mem=149G,node=1|None
6138|hpc|user.71|COMPLETED|cpu|11|45G|3-00:00:00|2023-05-20T23:45:49|2023-05-21T02:34:49|2023-05-21T21:24:49|node7|billing=10,cpu=11,mem=45G,node=1|None
6139|hpc|user.41|COMPLETED|cpu|7|751G|3-00:00:00|2023-05-20T22:36:49|2023-05-20T22:47:49|2023-05-21T15:15:49|node8|billing=10,cpu=7,mem=751G,node=1|ReqNodeNotAvail
6140|hpc|user.8|COMPLETED|cpu|5|20G|3-00:00:00|2023-05-20T23:07:49|2023-05-20T23:46:49|2023-05-21T11:26:49|node9|billing=10,cpu=5,mem=20G,node=1|None
6141|hpc|user.58|COMPLETED|cpu|17|565G|3-00:00:00|2023-05-20T21:35:49|2023-05-21T00:39:49|2023-05-21T17:34:49|node10|billing=10,cpu=17,mem=565G,node=1|None
6142|hpc|user.18|COMPLETED|gpu|32|103G|3-00:00:00|2023-05-20T21:01:49|2023-05-20T21:33:49|2023-05-21T02:12:49|gpunode1|billing=10,cpu=32,gres/gpu=1,mem=103G,node=1|ReqNodeNotAvail
6143|hpc|user.13|COMPLETED|gpu|9|3G|3-00:00:00|2023-05-20T21:47:49|2023-05-20T23:37:49|2023-05-21T22:27:49|gpunode2|billing=10,cpu=9,gres/gpu=2,mem=3G,node=1|QOSMaxJobsPerUserLimit
6144|hpc|user.25|COMPLETED|gpu|16|160G|3-00:00:00|2023-05-21T00:50:49|2023-05-21T01:06:49|2023-05-21T07:11:49|gpunode3|billing=10,cpu=16,gres/gpu=1,mem=160G,node=1|None
6145|hpc|user.14|COMPLETED|gpu|62|217G|3-00:00:00|2023-05-20T23:40:49|2023-05-21T00:34:49|2023-05-21T06:45:49|gpunode4|billing=10,cpu=62,gres/gpu=12,mem=217G,node=1|None
6146|hpc|user.14|COMPLETED|gpu|62|217G|3-00:00:00|2023-05-20T23:42:49|2023-05-21T04:43:49|2023-05-21T09:43:49|gpunode4|billing=10,cpu=62,gres/gpu=14,mem=217G,node=1|None
6147|hpc|user.68|COMPLETED|gpu|19|140G|3-00:00:00|2023-05-21T00:00:49|2023-05-21T01:14:49|2023-05-21T05:11:49|gpunode5|billing=10,cpu=19,gres/gpu=1,mem=140G,node=1|None
6148|hpc|user.2|COMPLETED|gpu|22|45G|3-00:00:00|2023-05-21T00:29:49|2023-05-21T01:08:49|2023-05-21T04:30:49|gpunode6|billing=10,cpu=22,gres/gpu=4,mem=45G,node=1|QOSMaxJobsPerUserLimit
6149|hpc|user.22|COMPLETED|gpu|10|193G|3-00:00:00|2023-05-20T23:41:49|2023-05-20T23:58:49|2023-05-21T09:19:49|gpunode7|billing=10,cpu=10,gres/gpu=2,mem=193G,node=1|QOSMaxJobsPerUserLimit
6150|hpc|user.36|COMPLETED|gpu|47|1310G|3-00:00:00|2023-05-20T23:55:49|2023-05-21T00:58:49|2023-05-21T11:19:49|gpunode8|billing=10,cpu=47,gres/gpu=15,mem=1310G,node=1|Dependency
6151|hpc|user.36|COMPLETED|gpu|47|1310G|3-00:00:00|2023-05-20T23:28:49|2023-05-20T23:34:49|2023-05-21T13:13:49|gpunode8|billing=10,cpu=47,gres/gpu=13,mem=1310G,node=1|None
6152|hpc|user.37|COMPLETED|gpu|14|241G|3-00:00:00|2023-05-20T21:32:49|2023-05-21T01:11:49|2023-05-21T23:33:49|gpunode9|billing=10,cpu=14,gres/gpu=1,mem=241G,node=1|None
6153|hpc|user.82|COMPLETED|gpu|3|61G|3-00:00:00|2023-05-20T21:24:49|2023-05-20T23:11:49|2023-05-21T08:49:49|gpunode10|billing=10,cpu=3,gres/gpu=15,mem=61G,node=1|None
6154|hpc|user.82|COMPLETED|gpu|3|61G|3-00:00:00|2023-05-21T00:52:49|2023-05-21T05:17:49|2023-05-21T16:31:49|gpunode10|billing=10,cpu=3,gres/gpu=16,mem=61G,node=1|None
6155|hpc|user.1|COMPLETED|cpu|21|66G|3-00:00:00|2023-05-22T00:02:49|2023-05-22T02:40:49|2023-05-22T21:09:49|node1|billing=10,cpu=21,mem=66G,node=1|None
6156|hpc|user.51|COMPLETED|cpu|2|591G|3-00:00:00|2023-05-21T21:51:49|2023-05-22T01:32:49|2023-05-22T18:54:49|node2|billing=10,cpu=2,mem=591G,node=1|None
6157|hpc|user.14|COMPLETED|cpu|8|382G|3-00:00:00|2023-05-22T00:13:49|2023-05-22T02:11:49|2023-05-22T20:51:49|node3|billing=10,cpu=8,mem=382G,node=1|None
6158|hpc|user.61|COMPLETED|cpu|25|398G|3-00:00:00|2023-05-22T00:08:49|2023-05-22T01:15:49|2023-05-23T00:03:49|node4|billing=10,cpu=25,mem=398G,node=1|None
6159|hpc|user.46|COMPLETED|cpu|3|56G|3-00:00:00|2023-05-21T21:36:49|2023-05-22T01:34:49|2023-05-22T05:35:49|node5|billing=10,cpu=3,mem=56G,node=1|None
6160|hpc|user.77|COMPLETED|cpu|73|466G|3-00:00:00|2023-05-21T23:15:49|2023-05-22T01:45:49|2023-05-22T08:30:49|node6|billing=10,cpu=73,mem=466G,node=1|None
6161|hpc|user.73|COMPLETED|cpu|3|327G|3-00:00:00|2023-05-21T23:50:49|2023-05-22T01:43:49|2023-05-22T07:26:49|node7|billing=10,cpu=3,mem=327G,node=1|ReqNodeNotAvail
6162|hpc|user.86|COMPLETED|cpu|22|154G|3-00:00:00|2023-05-21T22:38:49|2023-05-22T01:29:49|2023-05-22T21:22:49|node8|billing=10,cpu=22,mem=154G,node=1|None
6163|hpc|user.33|COMPLETED|cpu|18|56G|3-00:00:00|2023-05-22T00:03:49|2023-05-22T03:43:49|2023-05-22T23:23:49|node9|billing=10,cpu=18,mem=56G,node=1|ReqNodeNotAvail
6164|hpc|user.50|COMPLETED|cpu|52|316G|3-00:00:00|2023-05-22T00:26:49|2023-05-22T03:17:49|2023-05-22T12:54:49|node10|billing=10,cpu=52,mem=316G,node=1|QOSMaxJobsPerUserLimit
6165|hpc|user.33|COMPLETED|gpu|1|7G|3-00:00:00|2023-05-21T22:29:49|2023-05-21T23:21:49|2023-05-22T15:49:49|gpunode1|billing=10,cpu=1,gres/gpu=2,mem=7G,node=1|None
6166|hpc|user.86|COMPLETED|gpu|4|23G|3-00:00:00|2023-05-21T23:15:49|2023-05-22T02:15:49|2023-05-22T14:53:49|gpunode2|billing=10,cpu=4,gres/gpu=2,mem=23G,node=1|None
6167|hpc|user.40|COMPLETED|gpu|7|53G|3-00:00:00|2023-05-21T23:31:49|2023-05-22T00:24:49|2023-05-22T03:51:49|gpunode3|billing=10,cpu=7,gres/gpu=2,mem=53G,node=1|QOSMaxJobsPerUserLimit
6168|hpc|user.48|COMPLETED|gpu|21|559G|3-00:00:00|2023-05-21T23:51:49|2023-05-22T03:07:49|2023-05-22T12:48:49|gpunode4|billing=10,cpu=21,gres/gpu=11,mem=559G,node=1|None
6169|hpc|user.48|COMPLETED|gpu|21|559G|3-00:00:00|2023-05-22T00:18:49|2023-05-22T06:27:49|2023-05-23T01:16:49|gpunode4|billing=10,cpu=21,gres/gpu=12,mem=559G,node=1|None
6170|hpc|user.10|COMPLETED|gpu|60|104G|3-00:00:00|2023-05-21T21:02:49|2023-05-22T00:27:49|2023-05-22T10:04:49|gpunode5|billing=10,cpu=60,gres/gpu=2,mem=104G,node=1|None
6171|hpc|user.6|COMPLETED|gpu|14|9G|3-00:00:00|2023-05-21T22:30:49|2023-05-22T01:00:49|2023-05-22T15:17:49|gpunode6|billing=10,cpu=14,gres/gpu=2,mem=9G,node=1|None
6172|hpc|user.45|COMPLETED|gpu|15|5G|3-00:00:00|2023-05-21T23:06:49|2023-05-22T00:28:49|2023-05-22T13:15:49|gpunode7|billing=10,cpu=15,gres/gpu=1,mem=5G,node=1|None
6173|hpc|user.21|COMPLETED|gpu|39|1364G|3-00:00:00|2023-05-21T22:38:49|2023-05-22T00:55:49|2023-05-22T14:19:49|gpunode8|billing=10,cpu=39,gres/gpu=10,mem=1364G,node=1|Dependency
6174|hpc|user.21|COMPLETED|gpu|39|1364G|3-00:00:00|2023-05-22T00:25:49|2023-05-22T05:44:49|2023-05-23T03:43:49|gpunode8|billing=10,cpu=39,gres/gpu=16,mem=1364G,node=1|None
6175|hpc|user.32|COMPLETED|gpu|11|102G|3-00:00:00|2023-05-21T21:57:49|2023-05-22T00:54:49|2023-05-22T07:07:49|gpunode9|billing=10,cpu=11,gres/gpu=1,mem=102G,node=1|None
6176|hpc|user.51|COMPLETED|gpu|80|821G|3-00:00:00|2023-05-21T22:23:49|2023-05-22T04:50:49|2023-05-22T13:42:49|gpunode10|billing=10,cpu=80,gres/gpu=15,mem=821G,node=1|None
6177|hpc|user.51|COMPLETED|gpu|80|821G|3-00:00:00|2023-05-21T23:17:49|2023-05-22T02:14:49|2023-05-22T18:28:49|gpunode10|billing=10,cpu=80,gres/gpu=15,mem=821G,node=1|None
6178|hpc|user.1|COMPLETED|cpu|17|56G|3-00:00:00|2023-05-22T23:43:49|2023-05-23T00:09:49|2023-05-23T05:56:49|node1|billing=10,cpu=17,mem=56G,node=1|None
